IPP,,,,SL,*,F,IPP,*,*,*,*,*
BRIDGE+,,,,SL,*,F,BRIDGE+,*,*,*,*,*
교책연구기관,,,,NNP,*,T,교책연구기관,*,*,*,*,*
불교학술원,,,,NNP,*,T,불교학술원,*,*,*,*,*
문화학술원,,,,NNP,*,T,문화학술원,*,*,*,*,*
미래기술원,,,,NNP,*,T,미래기술원,*,*,*,*,*
영상문화콘텐츠연구원,,,,NNP,*,T,영상문화콘텐츠연구원,*,*,*,*,*
융합안전학술원,,,,NNP,*,T,융합안전학술원,*,*,*,*,*
융합생명과학연구원,,,,NNP,*,T,융합생명과학연구원,*,*,*,*,*
중점연구기관,,,,NNP,*,T,중점연구기관,*,*,*,*,*
산학협력단,,,,NNP,*,T,산학협력단,*,*,*,*,*
산학감사팀,,,,NNP,*,T,산학감사팀,*,*,*,*,*
산학지원부단장,,,,NNP,*,T,산학지원부단장,*,*,*,*,*
산학기획실,,,,NNP,*,T,산학기획실,*,*,*,*,*
산학지원실,,,,NNP,*,T,산학지원실,*,*,*,*,*
산학회계팀,,,,NNP,*,T,산학회계팀,*,*,*,*,*
BMC산학협력팀,,,,NNP,*,T,BMC산학협력팀,*,*,*,*,*
전임상효능평가센터,,,,NNP,*,F,전임상효능평가센터,*,*,*,*,*
의무산학협력팀,,,,NNP,*,T,의무산학협력팀,*,*,*,*,*
공용기기원,,,,NNP,*,T,공용기기원,*,*,*,*,*
창업기술원장,,,,NNP,*,T,창업기술원장,*,*,*,*,*
창업진흥센터,,,,NNP,*,F,창업진흥센터,*,*,*,*,*
기술사업센터,,,,NNP,*,F,기술사업센터,*,*,*,*,*
창업보육센터,,,,NNP,*,F,창업보육센터,*,*,*,*,*
BMC창업보육센터,,,,NNP,*,F,BMC창업보육센터,*,*,*,*,*
국책사업본부장,,,,NNP,*,T,국책사업본부장,*,*,*,*,*
산학연협업센터,,,,NNP,*,F,산학연협업센터,*,*,*,*,*
현장실습지원센터,,,,NNP,*,F,현장실습지원센터,*,*,*,*,*
산학교육센터,,,,NNP,*,F,산학교육센터,*,*,*,*,*
창업교육센터,,,,NNP,*,F,창업교육센터,*,*,*,*,*
국책사업추진팀,,,,NNP,*,T,국책사업추진팀,*,*,*,*,*
AT행정팀,,,,NNP,*,T,AT행정팀,*,*,*,*,*
본관,,,,NNP,*,T,본관,*,*,*,*,*
명진관,,,,NNP,*,T,명진관,*,*,*,*,*
만해관,,,,NNP,*,T,만해관,*,*,*,*,*
법학관,,,,NNP,*,T,법학관,*,*,*,*,*
과학관,,,,NNP,*,T,과학관,*,*,*,*,*
원흥관,,,,NNP,*,T,원흥관,*,*,*,*,*
원흥관1,,,,NNP,*,T,원흥관1,*,*,*,*,*
원흥관2,,,,NNP,*,T,원흥관2,*,*,*,*,*
혜화관,,,,NNP,*,T,혜화관,*,*,*,*,*
학림관,,,,NNP,*,T,학림관,*,*,*,*,*
학생회관,,,,NNP,*,T,학생회관,*,*,*,*,*
경영관,,,,NNP,*,T,경영관,*,*,*,*,*
사회과학관,,,,NNP,*,T,사회과학관,*,*,*,*,*
문화관,,,,NNP,*,T,문화관,*,*,*,*,*
학술관,,,,NNP,*,T,학술관,*,*,*,*,*
다향관,,,,NNP,*,T,다향관,*,*,*,*,*
금강관,,,,NNP,*,T,금강관,*,*,*,*,*
계산관,,,,NNP,*,T,계산관,*,*,*,*,*
계산관A,,,,NNP,*,T,계산관A,*,*,*,*,*
계산관B,,,,NNP,*,T,계산관B,*,*,*,*,*
정보문화관,,,,NNP,*,T,정보문화관,*,*,*,*,*
정보문화관P,,,,NNP,*,T,정보문화관P,*,*,*,*,*
정보문화관Q,,,,NNP,*,T,정보문화관Q,*,*,*,*,*
상록원,,,,NNP,*,T,상록원,*,*,*,*,*
반야관,,,,NNP,*,T,반야관,*,*,*,*,*
만해시비,,,,NNP,*,F,만해시비,*,*,*,*,*
만해광장,,,,NNP,*,T,만해광장,*,*,*,*,*
중앙도서관,,,,NNP,*,T,중앙도서관,*,*,*,*,*
생활협동조합,,,,NNP,*,T,생활협동조합,*,*,*,*,*
대운동장,,,,NNP,*,T,대운동장,*,*,*,*,*
체육관,,,,NNP,*,T,체육관,*,*,*,*,*
신공학관,,,,NNP,*,T,신공학관,*,*,*,*,*
충무로영상상센터,,,,NNP,*,F,충무로영상상센터,*,*,*,*,*
법학생활관,,,,NNP,*,T,법학생활관,*,*,*,*,*
고시반기숙사,,,,NNP,*,F,고시반기숙사,*,*,*,*,*
혜화별관,,,,NNP,*,T,혜화별관,*,*,*,*,*
원흥별관,,,,NNP,*,T,원흥별관,*,*,*,*,*
동국백년비,,,,NNP,*,F,동국백년비,*,*,*,*,*
성상,,,,NNP,*,T,성상,*,*,*,*,*
보현보살코끼리상,,,,NNP,*,T,보현보살코끼리상,*,*,*,*,*
정문,,,,NNP,*,T,정문,*,*,*,*,*
혜화문,,,,NNP,*,T,혜화문,*,*,*,*,*
후문,,,,NNP,*,T,후문,*,*,*,*,*
불교대학,,,,NNP,*,T,불교대학,*,*,*,*,*
불교학부,,,,NNP,*,F,불교학부,*,*,*,*,*
불교학과,,,,NNP,*,F,불교학과,*,*,*,*,*
문과대학,,,,NNP,*,T,문과대학,*,*,*,*,*
국어국문문예창작학부,,,,NNP,*,F,국어국문문예창작학부,*,*,*,*,*
국어국문학과,,,,NNP,*,F,국어국문학과,*,*,*,*,*
문예창작학과,,,,NNP,*,F,문예창작학과,*,*,*,*,*
영어문학전공,,,,NNP,*,T,영어문학전공,*,*,*,*,*
영어통번역학전공,,,,NNP,*,T,영어통번역학전공,*,*,*,*,*
일본학과,,,,NNP,*,F,일본학과,*,*,*,*,*
중어중문학과,,,,NNP,*,F,중어중문학과,*,*,*,*,*
철학과,,,,NNP,*,F,철학과,*,*,*,*,*
사학과,,,,NNP,*,F,사학과,*,*,*,*,*
윤리문화학과,,,,NNP,*,F,윤리문화학과,*,*,*,*,*
이과대학,,,,NNP,*,T,이과대학,*,*,*,*,*
수학과,,,,NNP,*,F,수학과,*,*,*,*,*
화학과,,,,NNP,*,F,화학과,*,*,*,*,*
통계학과,,,,NNP,*,F,통계학과,*,*,*,*,*
물리·반도체과학부,,,,NNP,*,F,물리·반도체과학부,*,*,*,*,*
물리학과,,,,NNP,*,F,물리학과,*,*,*,*,*
반도체과학과,,,,NNP,*,F,반도체과학과,*,*,*,*,*
법학대학,,,,NNP,*,T,법학대학,*,*,*,*,*
법학과,,,,NNP,*,F,법학과,*,*,*,*,*
사회과학대학,,,,NNP,*,T,사회과학대학,*,*,*,*,*
정치외교학전공,,,,NNP,*,T,정치외교학전공,*,*,*,*,*
행정학전공,,,,NNP,*,T,행정학전공,*,*,*,*,*
북한학전공,,,,NNP,*,T,북한학전공,*,*,*,*,*
경제학과,,,,NNP,*,F,경제학과,*,*,*,*,*
국제통상학과,,,,NNP,*,F,국제통상학과,*,*,*,*,*
사회학전공,,,,NNP,*,T,사회학전공,*,*,*,*,*
미디어커뮤니케이션학전공,,,,NNP,*,T,미디어커뮤니케이션학전공,*,*,*,*,*
식품산업관리학과,,,,NNP,*,F,식품산업관리학과,*,*,*,*,*
광고홍보학과,,,,NNP,*,F,광고홍보학과,*,*,*,*,*
사회복지학과,,,,NNP,*,F,사회복지학과,*,*,*,*,*
경찰사범대학,,,,NNP,*,T,경찰사범대학,*,*,*,*,*
경찰행정학부,,,,NNP,*,F,경찰행정학부,*,*,*,*,*
경영대학,,,,NNP,*,T,경영대학,*,*,*,*,*
경영학과,,,,NNP,*,F,경영학과,*,*,*,*,*
회계학과,,,,NNP,*,F,회계학과,*,*,*,*,*
경영정보학과,,,,NNP,*,F,경영정보학과,*,*,*,*,*
바이오시스템대학,,,,NNP,*,T,바이오시스템대학,*,*,*,*,*
바이오환경과학과,,,,NNP,*,F,바이오환경과학과,*,*,*,*,*
생명과학과,,,,NNP,*,F,생명과학과,*,*,*,*,*
식품생명공학과,,,,NNP,*,F,식품생명공학과,*,*,*,*,*
의생명공학과,,,,NNP,*,F,의생명공학과,*,*,*,*,*
공과대학,,,,NNP,*,T,공과대학,*,*,*,*,*
건설환경공학과,,,,NNP,*,F,건설환경공학과,*,*,*,*,*
건축공학전공,,,,NNP,*,T,건축공학전공,*,*,*,*,*
건축학전공,,,,NNP,*,T,건축학전공,*,*,*,*,*
기계로봇에너지공학과,,,,NNP,*,F,기계로봇에너지공학과,*,*,*,*,*
멀티미디어공학과,,,,NNP,*,F,멀티미디어공학과,*,*,*,*,*
산업시스템공학과,,,,NNP,*,F,산업시스템공학과,*,*,*,*,*
융합에너지신소재공학과,,,,NNP,*,F,융합에너지신소재공학과,*,*,*,*,*
전자전기공학부,,,,NNP,*,F,전자전기공학부,*,*,*,*,*
정보통신공학전공,,,,NNP,*,T,정보통신공학전공,*,*,*,*,*
컴퓨터공학전공,,,,NNP,*,T,컴퓨터공학전공,*,*,*,*,*
화공생물공학과,,,,NNP,*,F,화공생물공학과,*,*,*,*,*
AI융합대학,,,,NNP,*,T,AI융합대학,*,*,*,*,*
AI융합학부,,,,NNP,*,F,AI융합학부,*,*,*,*,*
사범대학,,,,NNP,*,T,사범대학,*,*,*,*,*
교육학과,,,,NNP,*,F,교육학과,*,*,*,*,*
국어교육과,,,,NNP,*,F,국어교육과,*,*,*,*,*
역사교육과,,,,NNP,*,F,역사교육과,*,*,*,*,*
지리교육과,,,,NNP,*,F,지리교육과,*,*,*,*,*
수학교육과,,,,NNP,*,F,수학교육과,*,*,*,*,*
가정교육과,,,,NNP,*,F,가정교육과,*,*,*,*,*
체육교육과,,,,NNP,*,F,체육교육과,*,*,*,*,*
예술대학,,,,NNP,*,T,예술대학,*,*,*,*,*
미술학부,,,,NNP,*,F,미술학부,*,*,*,*,*
연극학부,,,,NNP,*,F,연극학부,*,*,*,*,*
영화영상학과,,,,NNP,*,F,영화영상학과,*,*,*,*,*
스포츠문화학과,,,,NNP,*,F,스포츠문화학과,*,*,*,*,*
약학대학,,,,NNP,*,T,약학대학,*,*,*,*,*
약학과,,,,NNP,*,F,약학과,*,*,*,*,*
미래융합대학,,,,NNP,*,T,미래융합대학,*,*,*,*,*
융합보안학과,,,,NNP,*,F,융합보안학과,*,*,*,*,*
사회복지상담학과,,,,NNP,*,F,사회복지상담학과,*,*,*,*,*
글로벌무역학과,,,,NNP,*,F,글로벌무역학과,*,*,*,*,*
다르마칼리지,,,,NNP,*,F,다르마칼리지,*,*,*,*,*
연계전공,,,,NNP,*,T,연계전공,*,*,*,*,*
AI영어교육,,,,NNP,*,T,AI영어교육,*,*,*,*,*
국제교류협력,,,,NNP,*,T,국제교류협력,*,*,*,*,*
과학수학,,,,NNP,*,T,과학수학,*,*,*,*,*
그래픽커뮤니케이션사이언스,,,,NNP,*,F,그래픽커뮤니케이션사이언스,*,*,*,*,*
디자인공학,,,,NNP,*,T,디자인공학,*,*,*,*,*
융합지식재산,,,,NNP,*,T,융합지식재산,*,*,*,*,*
식품영양학,,,,NNP,*,T,식품영양학,*,*,*,*,*
예술융복합,,,,NNP,*,T,예술융복합,*,*,*,*,*
문화기획,,,,NNP,*,T,문화기획,*,*,*,*,*
문화학,,,,NNP,*,T,문화학,*,*,*,*,*
문화공학,,,,NNP,*,T,문화공학,*,*,*,*,*
서베이앤데이터사이언스,,,,NNP,*,F,서베이앤데이터사이언스,*,*,*,*,*
융합소프트웨어,,,,NNP,*,F,융합소프트웨어,*,*,*,*,*
건설정보소프트웨어,,,,NNP,*,F,건설정보소프트웨어,*,*,*,*,*
로봇융합소프트웨어,,,,NNP,*,F,로봇융합소프트웨어,*,*,*,*,*
문화예술소프트웨어,,,,NNP,*,F,문화예술소프트웨어,*,*,*,*,*
범죄수사소프트웨어,,,,NNP,*,F,범죄수사소프트웨어,*,*,*,*,*
산업정보소프트웨어,,,,NNP,*,F,산업정보소프트웨어,*,*,*,*,*
생명정보소프트웨어,,,,NNP,*,F,생명정보소프트웨어,*,*,*,*,*
데이터사이언스소프트웨어,,,,NNP,*,F,데이터사이언스소프트웨어,*,*,*,*,*
융합전공,,,,NNP,*,T,융합전공,*,*,*,*,*
공공인재융합전공,,,,NNP,*,T,공공인재융합전공,*,*,*,*,*
인텔리전스융합전공,,,,NNP,*,T,인텔리전스융합전공,*,*,*,*,*
가네산쿠마르,,,,NNP,*,F,가네산쿠마르,*,*,*,*,*
가네쉬,,,,NNP,*,F,가네쉬,*,*,*,*,*
가든쿡,,,,NNP,*,T,가든쿡,*,*,*,*,*
가야난고다크,,,,NNP,*,F,가야난고다크,*,*,*,*,*
가온누리기념품점,,,,NNP,*,T,가온누리기념품점,*,*,*,*,*
간바야르,,,,NNP,*,F,간바야르,*,*,*,*,*
간자르알피앙,,,,NNP,*,T,간자르알피앙,*,*,*,*,*
강경훈,,,,NNP,*,T,강경훈,*,*,*,*,*
강규영,,,,NNP,*,T,강규영,*,*,*,*,*
강다현,,,,NNP,*,T,강다현,*,*,*,*,*
강대공,,,,NNP,*,T,강대공,*,*,*,*,*
강동욱,,,,NNP,*,T,강동욱,*,*,*,*,*
강삼모,,,,NNP,*,F,강삼모,*,*,*,*,*
강상욱,,,,NNP,*,T,강상욱,*,*,*,*,*
강석성,,,,NNP,*,T,강석성,*,*,*,*,*
강우성,,,,NNP,*,T,강우성,*,*,*,*,*
강유진,,,,NNP,*,T,강유진,*,*,*,*,*
강윤재,,,,NNP,*,F,강윤재,*,*,*,*,*
강재원,,,,NNP,*,T,강재원,*,*,*,*,*
강정욱,,,,NNP,*,T,강정욱,*,*,*,*,*
강주현,,,,NNP,*,T,강주현,*,*,*,*,*
강지영,,,,NNP,*,T,강지영,*,*,*,*,*
강태원,,,,NNP,*,T,강태원,*,*,*,*,*
강택진,,,,NNP,*,T,강택진,*,*,*,*,*
강향숙,,,,NNP,*,T,강향숙,*,*,*,*,*
강호덕,,,,NNP,*,T,강호덕,*,*,*,*,*
게럿파월,,,,NNP,*,T,게럿파월,*,*,*,*,*
고기복,,,,NNP,*,T,고기복,*,*,*,*,*
고봉환,,,,NNP,*,T,고봉환,*,*,*,*,*
고양학사,,,,NNP,*,F,고양학사,*,*,*,*,*
고영섭,,,,NNP,*,T,고영섭,*,*,*,*,*
고유환,,,,NNP,*,T,고유환,*,*,*,*,*
고은선,,,,NNP,*,F,고은선,*,*,*,*,*
고재석,,,,NNP,*,T,고재석,*,*,*,*,*
고정아,,,,NNP,*,F,고정아,*,*,*,*,*
고제선,,,,NNP,*,T,고제선,*,*,*,*,*
고진호,,,,NNP,*,F,고진호,*,*,*,*,*
고쿠쇼카즈미,,,,NNP,*,F,고쿠쇼카즈미,*,*,*,*,*
고태은,,,,NNP,*,T,고태은,*,*,*,*,*
고하나,,,,NNP,*,F,고하나,*,*,*,*,*
고호,,,,NNP,*,F,고호,*,*,*,*,*
공영대,,,,NNP,*,F,공영대,*,*,*,*,*
공혜정,,,,NNP,*,T,공혜정,*,*,*,*,*
공효은,,,,NNP,*,T,공효은,*,*,*,*,*
곽나영,,,,NNP,*,T,곽나영,*,*,*,*,*
곽대경,,,,NNP,*,T,곽대경,*,*,*,*,*
곽뢰,,,,NNP,*,F,곽뢰,*,*,*,*,*
곽문규,,,,NNP,*,F,곽문규,*,*,*,*,*
곽미라,,,,NNP,*,F,곽미라,*,*,*,*,*
곽보근,,,,NNP,*,T,곽보근,*,*,*,*,*
곽채기,,,,NNP,*,F,곽채기,*,*,*,*,*
곽화륜,,,,NNP,*,T,곽화륜,*,*,*,*,*
교재실,,,,NNP,*,T,교재실,*,*,*,*,*
교직원식당,,,,NNP,*,T,교직원식당,*,*,*,*,*
구미진,,,,NNP,*,T,구미진,*,*,*,*,*
구성민,,,,NNP,*,T,구성민,*,*,*,*,*
구은정,,,,NNP,*,T,구은정,*,*,*,*,*
구자희,,,,NNP,*,F,구자희,*,*,*,*,*
권경혜,,,,NNP,*,F,권경혜,*,*,*,*,*
권경희,,,,NNP,*,F,권경희,*,*,*,*,*
권기운,,,,NNP,*,T,권기운,*,*,*,*,*
권문채,,,,NNP,*,F,권문채,*,*,*,*,*
권병화,,,,NNP,*,F,권병화,*,*,*,*,*
권보경,,,,NNP,*,T,권보경,*,*,*,*,*
권세진,,,,NNP,*,T,권세진,*,*,*,*,*
권승구,,,,NNP,*,F,권승구,*,*,*,*,*
권영은,,,,NNP,*,T,권영은,*,*,*,*,*
권영준,,,,NNP,*,T,권영준,*,*,*,*,*
권영해,,,,NNP,*,F,권영해,*,*,*,*,*
권영희,,,,NNP,*,F,권영희,*,*,*,*,*
권오수,,,,NNP,*,F,권오수,*,*,*,*,*
권오정,,,,NNP,*,T,권오정,*,*,*,*,*
권은진,,,,NNP,*,T,권은진,*,*,*,*,*
권익현,,,,NNP,*,T,권익현,*,*,*,*,*
권정현(자헌),,,,NNP,*,T,권정현(자헌),*,*,*,*,*
권준희,,,,NNP,*,F,권준희,*,*,*,*,*
권지연,,,,NNP,*,T,권지연,*,*,*,*,*
권혁자,,,,NNP,*,F,권혁자,*,*,*,*,*
권혁필,,,,NNP,*,T,권혁필,*,*,*,*,*
그루터기매점,,,,NNP,*,T,그루터기매점,*,*,*,*,*
그루터기학생식당,,,,NNP,*,T,그루터기학생식당,*,*,*,*,*
금나나,,,,NNP,*,F,금나나,*,*,*,*,*
금영삼,,,,NNP,*,T,금영삼,*,*,*,*,*
길홍모,,,,NNP,*,F,길홍모,*,*,*,*,*
김가연,,,,NNP,*,T,김가연,*,*,*,*,*
김가영,,,,NNP,*,T,김가영,*,*,*,*,*
김갑수,,,,NNP,*,F,김갑수,*,*,*,*,*
김갑순,,,,NNP,*,T,김갑순,*,*,*,*,*
김건욱,,,,NNP,*,T,김건욱,*,*,*,*,*
김경래,,,,NNP,*,F,김경래,*,*,*,*,*
김경모,,,,NNP,*,F,김경모,*,*,*,*,*
김경민,,,,NNP,*,T,김경민,*,*,*,*,*
김경엽,,,,NNP,*,T,김경엽,*,*,*,*,*
김경재,,,,NNP,*,F,김경재,*,*,*,*,*
김경제,,,,NNP,*,F,김경제,*,*,*,*,*
김경희,,,,NNP,*,F,김경희,*,*,*,*,*
김계철,,,,NNP,*,T,김계철,*,*,*,*,*
김관규,,,,NNP,*,T,김관규,*,*,*,*,*
김관용,,,,NNP,*,T,김관용,*,*,*,*,*
김관호,,,,NNP,*,F,김관호,*,*,*,*,*
김광식,,,,NNP,*,T,김광식,*,*,*,*,*
김광일,,,,NNP,*,T,김광일,*,*,*,*,*
김광희,,,,NNP,*,F,김광희,*,*,*,*,*
김교범,,,,NNP,*,T,김교범,*,*,*,*,*
김구영,,,,NNP,*,T,김구영,*,*,*,*,*
김국동,,,,NNP,*,T,김국동,*,*,*,*,*
김국희,,,,NNP,*,F,김국희,*,*,*,*,*
김규리,,,,NNP,*,F,김규리,*,*,*,*,*
김규환,,,,NNP,*,T,김규환,*,*,*,*,*
김기정,,,,NNP,*,T,김기정,*,*,*,*,*
김기훈,,,,NNP,*,T,김기훈,*,*,*,*,*
김나영,,,,NNP,*,T,김나영,*,*,*,*,*
김남인,,,,NNP,*,T,김남인,*,*,*,*,*
김다혜,,,,NNP,*,F,김다혜,*,*,*,*,*
김대룡,,,,NNP,*,T,김대룡,*,*,*,*,*
김대영,,,,NNP,*,T,김대영,*,*,*,*,*
김대욱,,,,NNP,*,T,김대욱,*,*,*,*,*
김대은,,,,NNP,*,T,김대은,*,*,*,*,*
김대진,,,,NNP,*,T,김대진,*,*,*,*,*
김도선,,,,NNP,*,T,김도선,*,*,*,*,*
김도연,,,,NNP,*,T,김도연,*,*,*,*,*
김도영,,,,NNP,*,T,김도영,*,*,*,*,*
김도진,,,,NNP,*,T,김도진,*,*,*,*,*
김도현,,,,NNP,*,T,김도현,*,*,*,*,*
김도희,,,,NNP,*,F,김도희,*,*,*,*,*
김동규,,,,NNP,*,F,김동규,*,*,*,*,*
김동찬,,,,NNP,*,T,김동찬,*,*,*,*,*
김동한,,,,NNP,*,T,김동한,*,*,*,*,*
김동호,,,,NNP,*,F,김동호,*,*,*,*,*
김동환,,,,NNP,*,T,김동환,*,*,*,*,*
김득영,,,,NNP,*,T,김득영,*,*,*,*,*
김득환,,,,NNP,*,T,김득환,*,*,*,*,*
김면준,,,,NNP,*,T,김면준,*,*,*,*,*
